"jobListingId" "flag" "salary_est" "review" "size" "industry" "revenue" "description"
3116756827 0 95 2.6 "10000+ employees" "Home Furniture & Housewares Stores" "$5 to $10 billion (USD) per year" " Requisition Number: WE-14779  Area of Interest: Information Technology  Organization: Corporate  Brand/Division: West Elm  Position Type: Full-time JOB DESCRIPTIONWho we are: Born in Brooklyn. At home in the world. west elm has been helping customers express their personal style at home since the launch of our first catalog in 2002. Our home base is nestled down under the Manhattan Bridge in the DUMBO neighborhood of Brooklyn, NY, right above our flagship store. We are a dynamic, fast-paced brand with an exciting growth strategy. We value imagination, diversity and giving people the opportunity to explore, grow and shape our future. We look for innovative, smart and hard-working individuals who enjoy creative thinking and ingenuity. Help us carry out our mission of being a source of inspiration to our customers, creating a global community and tirelessly seeking ways to evolve our brand.  The Supply Chain Optimization team is responsible for the planning of strategic and operational initiatives to drive sales, inventory, and profit objectives. Operating efficient business processes allows our brand flexibility to continue to be an innovator in the field and create new opportunities for the brand and individuals to grow, as well as create customer satisfaction.  The BI Developer impacts the organization by creating and maintaining the foundational data and business reporting to support the analysis of inventory, sales, margin, and profitability data. This role is a key player in ensuring system structure and operations are efficient and timely and users have visibility to business trends. The ideal candidate will align with the brand by bringing creative thinking and innovation to help drive profitable business decisions. As west elm grows and expands in new marketplaces and broadens its footprint, the planning and execution of efficient operational strategies is crucial to maintaining market leadership and customer satisfaction. Essential Functions:Develop and maintain technology systems, platforms, or tools needed to support data and reportingOversee the planning and execution of data discovery, extraction, transformation, storage, validation and testingDesign, execute, and schedule queries or transformations to support reporting and dashboard needsReview systems and propose solutions to create more efficient or productive processes that support end user needsCreate and maintain documentation of data and reporting process, data structure, and project updatesPartner with technology, supply chain, inventory, and finance teams and participate in solution design sessions You... Love to work collaboratively in a group, you have an innate willingness to dig in and contribute with your teamAre driven and motivated by the possibilities aheadThink innovation is critical in a business environment and support others in creative thinkingPride yourself on the quality of work and are a stickler for the detailsNaturally challenge yourself and others to growREQUIREMENTS AND QUALIFICATIONSQualifications:2+ years of relevant systems development or analysis experienceKnowledge of T-SQL, PL/SQL, Teradata SQL, and DB2Experience with QlikView or QlikSense preferredVBA, R, Python knowledge is a plusTime management and communication skillsProficient in Excel and Microsoft SuiteComputer Science or Information Technology degree preferredBenefits: We offer an extensive benefits package designed to help you grow, personally and professionally, to care for your family and to build a secure future. Depending on your position and your location, here's a look at what you might be eligible for: Competitive benefits, including medical, dental and vision insurance; tax-free spending accounts; same-sex domestic partner benefits; commuter benefits; and moreA 401(k) plan and other investment opportunitiesPaid vacations, holidays and other time-off programsA generous discount on all Williams Sonoma Inc. brands through multiple shopping channelsCross-brand and cross-function career opportunitiesDiscounts on nearby gyms and other local businesses This position is not eligible for visa sponsorship.  This role is not eligible for relocation assistance.  Williams-Sonoma, Inc. is an Equal Opportunity Employer.  Williams-Sonoma, Inc. is an Equal Opportunity Employer.  Williams-Sonoma, Inc. will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance, or other applicable state or local laws and ordinances."
3121105112 0 109.58 4.5 "201 to 500 employees" "Enterprise Software & Network Solutions" "Unknown / Non-Applicable" " Business Systems AnalystCollibrians are building a new way for all data users to have access to trustworthy data so they can make good data-driven decisions. We have modeled the Collibra platform after the best collaborative digital communities to be flexible, transparent, and human. We've replaced rigid rules with open collaboration. The result is data governance that's second nature, from day one. If you're interested in joining the team, look no further.How you'll make an impact at CollibraCollibra is seeking a talented and versatile Business Systems Analyst (BSA) to help us with G&A (HR, Finance, Accounting, Legal, etc.) to support growth, scale, compliance, and global processes. We are looking for candidates who are excited about the prospect of a job with lots of responsibility, visibility and the potential to grow with our fast-growing company.  This position will collaborate with process owners across G&A. You will be responsible for the execution of a variety of projects and as admin across the back-office systems stack (ERP, CRM, T&E, HRIS, etc.). You will be responsible for deploying, configuring, administering, and integrating systems to support Collibra's growth. There is a ton to do but you won't be flying solo. \"We are one Collibra\" and this is a team effort. You will be working with the Head of Business Operations, the Accounting Director, and other stakeholders to help build for scale and \"Embrace and Drive Change\". The Head of Business Operations will help define, document, and deploy the long-term G&A systems architecture and structure for the Company. You will contribute significantly towards Collibra's growth, scalability, and strategic objectives.ResponsibilitiesEvaluate our recently deployed system's (ERP and others) process design and architecture to suggest projects that optimize and deliver on Collibra's vision for the G&A systems stackDevelop project scope and execution planResponsible for deploying/configuring new systems brought into the environment (stock admin, payroll, T&E, etc.)Configuration and admin of G&A systems (e.g. Netsuite, SFDC PSA, Callidus, Egencia, Expensify, Jira, etc.)Strong knowledge of G&A business processes including AP, AR, Procurement, Financial Reporting, month-end close processes, etc.Understand system's interdependencies and be able to write integrationsStrong problem-solving skills and the ability to design solutions that meet a range of goalsQualificationsBachelor's degree in Business, Computer Engineering (or related field), and/or 5+ years experience in IT Finance, Systems, and Project ManagementExperience with ERP (NetSuite highly preferred)Experience with core G&A systems; HRIS (Namely), T&E (Egencia, Expensify), Integrations (Celigo), Sales Comp (Callidus), Workflow (JIRA); among othersExperience in high growth, fast paced environments, SOX experience is a plusOrganized, analytical, motivated, resourceful, flexible, and collaborativeAbility to build relationships and partnerships with a willingness to share ideasStrong interpersonal and collaboration skillsWe offer...A friendly, rapidly growing environment where your input is valued, and growth is fosteredOngoing opportunities to collaborate with fellow Collibrians globallyProfessional trainingFlexible hours=quality > quantityBi-monthly catered lunches. Never go hungry again!Did we mention happy hour?A state-of-the-art laptopA competitive salary with a strong benefits package"
3122895171 0 82 3.1 "501 to 1000 employees" "Staffing & Outsourcing" "$25 to $50 million (USD) per year" "We are a data rich, data dependent and data intensive business. We gather market and economic data from around the globe which is consumed by our quantitative analysts and portfolio managers to generate insights which, in turn, support the investment process. However, to generate insight from data is dependent on having the data and knowing the data such as what data/how is data used/who owns the data/what is the data policy, etc..  We are seeking a data librarian who has a passion for data and metadata. This person understands that having command of metadata at scale is a business enabler of everything from business intelligence through AI/ML. The librarian will be responsible for driving our metadata strategy. This includes building our data catalogue and data governance approach. This is a hands-on role working closely with the analytics and portfolio management community.  Responsibilities  Driving metadata strategies across the business and technology  Apply metadata and taxonomy management strategies to organize and classify our data landscape  Develop and drive continuous improvement of the taxonomy to proactively serve and rapidly retrieve pertinent, meaningful content to our users  Define and evangelize best practices for organization of datasets and related metadata  Ensure that cataloging and metadata practices make resources more accessible and usable, with particular attention to making connections  Position Requirements:  We recognize that data librarians come from a variety of career backgrounds and are open to unconventional candidates. The successful candidate could come from data background at one of the large data vendors, a technology background or a trading background.  Deep intellectual curiosity and passion for data and language  Knowledge of financial data sets: tick, order flow, trade, fundamental data  Exposure to Bloomberg APIs and ecosystem  Experience with building data/information catalogues used by the business  Experience with managing taxonomies in the financial services industry  Maintain a strong commitment to quality and attention to detail"
3123275322 0 92 4 "1001 to 5000 employees" "Investment Banking & Asset Management" "Unknown / Non-Applicable" "Job Purpose/RoleAllianz Global Investors is looking for a motivated individual to join our team in New York as a Data Analyst covering our Investment function. The role will be responsible for the analysis of data sets utilised by the Global Investment Platform at Allianz Global Investors as part of the Investment Data Analysis team within the Global CIO (Chief Investment Officer) Office. The Global CIO Office is a business management function supporting the Investment Platform at Allianz Global Investors.Key Responsibilities Represent the Investment Platform on key AllianzGI data related strategic, operational and regulatory driven projects Data Analysis focused on optimising data utilisation across the Global Investment Platform (including but not limited to analysis of market data, firm reference data, firm-generated data, meta data) Meta Data Analysis and market data vendor cross-mapping - detailed analysis of data sets describing other data sets to automate data on-boarding and catalogue creation Data Automation for Investment Professionals - consultation and implementation of automation of data tasks for the Global Investment Platform Data Set Evaluation - consultation for the firm's Investment Professionals when there is demand for data• Data Governance - implementation of data governance best practice Data Quality analysis and rule set creation - ongoing analysis of data quality metrics, implementation of new data quality rules and working with data users to agree workflow for data quality problems Data Tooling specification, scoping and build - developing custom tooling as required to deal with data analysis, cataloguing or wrangling Primarily based in New York, but will travel to Europe as needed toKey Requirements/Skills/ExperienceRequired:  Strong academic track record with a BA/BS or an advanced degree Significant experience of working with data within an Investment Management environment Ability to problem-solve and think critically and independently Excellent analytical skillset with a core focus on data analysis and data wrangling Strong written communication (including presentations) skillset with high proficiency in English Strong verbal communication skillset with an ability to explain complex topics simply Strong programming skills with working experience of at least two of Python, SQL or RPreferred: Expert-level proficiency with everyday workplace tools like MS Office, VBA, etc. Microsoft Azure suite experience Data science experience Investment data lifecycle and Investment lifecycle knowledge advantageous Market data analysis / management experience a plus Project Management skills / experience is beneficial Good fit to team dynamic Motivated to help others realise value from data German or French language skills a plusAdditional InformationAllianz is the home for those who dare – a supportive place where you can take the initiative to grow and to actively strengthen our global leadership position. By truly caring about people – both its 88 million private and corporate customers and more than 140,000 employees – Allianz fosters a culture where its employees are empowered to collaborate, perform, embrace trends and challenge the industry. Our main ambition is to be our customers’ trusted partner, instilling them with the confidence to grow. If you dare, join us at Allianz Group.  Allianz is an equal opportunity employer. Everybody is welcome, regardless of other characteristics such as gender, age, origin, nationality, race or ethnicity, religion, disability, or sexual orientation."
3125045439 0 77 3.3 "201 to 500 employees" "Sports & Recreation" "Unknown / Non-Applicable" "MAJOR PURPOSE: This position serves as the security manager for all Major League Baseball (MLB) owned, leased, and operated  offices and facilities, worldwide. MLB is headquartered in Manhattan, NY, with offices, employees, and/or facilities in  New Jersey, Florida, London, the Dominican Republic, China, Japan, and other locations.  This position is primarily responsible for ensuring the safety and security of all MLB and associated employees by  ensuring a safe and secure workplace. Intelligence and security information management is a key responsibility of  this role. The person filling this position will report directly to the MLB Vice President of Security & Facility  Management, or designee. RESPONSIBILITIES:Develop and implement industry safety and security best practices, procedures, and protocols for all MLB workplace  environments, in cooperation with MLB Office OperationsPartner with the Information Security and other appropriate MLB departments to manage MLB access control, closed  circuit television (CCTV), and other security technologies and processesIn coordination with the MLB Risk Management office, conduct continuity of business operations, security, and loss  control assessments of MLB offices and facilitiesDesign and manage Emergency Evacuation, Active Shooter, Continuity of Operations, and other crisis management  plans (in coordination with landlord safety and government-mandated procedures, as appropriate)Conduct continuous security intelligence monitoring to ensure external events pose minimal impact on MLB  operationsDigest, interpret, and share security intelligence information internally to ensure a well-informed workforceFoster effective partnerships with local, state, federal, and international security, law enforcement, and intelligence  organizations (public & private sector)Coordinate with other professional sports organizations (NBA, NHL, NFL, etc.) on intelligence and security  information and events that may have an impact on the commercial facility sectorIn coordination with other MLB departments, monitor and report on social media and other cyber security matters  that may impact MLB operationsConduct investigations and write after-action reports involving MLB office facility and employee security-related  incidentsAssist the MLB Department of Investigations, as directedPerform other related duties as directed by MLB's Security & Facility Management DepartmentREQUIREMENTS/SKILLS/QUALIFICATIONS:Minimum of 10 years of law enforcement, intelligence, corporate security, or other related experienceDemonstrated ability to digest, analyze, interpret, and disseminate complex intelligence information in a logical and  efficient fashionStrong understanding of employee workplace safety & security practicesExperience designing, testing, and implementing an array of emergency management programs (continuity of  operation, emergency evacuation, crisis management, etc.)Understanding of cyber security and how incidents can affect physical security and employee safetyKnowledge and experience with access control systems, CCTV, gunshot detection, mass notification, and other  security technologiesExperience with training, education, coaching, or similar activityDetail oriented, highly-organized and excellent presentation skillsStrong oral and written communication skillsAbility to manage deliverables with time-sensitive deadlinesAbility to work independently and with oversightHighly-motivated, self-initiated, critical thinkerProfessional demeanor, ability to communicate with diverse audiencesAbility to obtain a security clearance preferredThis position is based in New York City, but requires extensive travel, sometimes on short noticeWorking knowledge of Microsoft Office (Word, Excel, PowerPoint)Minimum of a bachelor's degree from an accredited college or university"
3125314642 0 95 2.6 "10000+ employees" "Home Furniture & Housewares Stores" "$5 to $10 billion (USD) per year" " Requisition Number: WE-14779  Area ofInterest: Information Technology Organization: Corporate  Brand/Division: West Elm  Position  Type: Full-time JOBDESCRIPTION Who we are: Born in Brooklyn. At home in the world.  west elm has been helping customers express their personal style at  home since the launch of our first catalog in 2002. Our home base  is nestled down under the Manhattan Bridge in the DUMBO  neighborhood of Brooklyn, NY, right above our flagship store. We  are a dynamic, fast-paced brand with an exciting growth strategy.  We value imagination, diversity and giving people the opportunity  to explore, grow and shape our future. We look for innovative,  smart and hard-working individuals who enjoy creative thinking and  ingenuity. Help us carry out our mission of being a source of  inspiration to our customers, creating a global community and  tirelessly seeking ways to evolve our  brand.  The Supply Chain Optimization team is  responsible for the planning of strategic and operational  initiatives to drive sales, inventory, and profit objectives.  Operating efficient business processes allows our brand flexibility  to continue to be an innovator in the field and create new  opportunities for the brand and individuals to grow, as well as  create customer satisfaction.  The BI Developer  impacts the organization by creating and maintaining the  foundational data and business reporting to support the analysis of  inventory, sales, margin, and profitability data. This role is a  key player in ensuring system structure and operations are  efficient and timely and users have visibility to business trends.  The ideal candidate will align with the brand by bringing creative  thinking and innovation to help drive profitable business  decisions. As west elm grows and expands in new marketplaces and  broadens its footprint, the planning and execution of efficient  operational strategies is crucial to maintaining market leadership  and customer satisfaction.  Essential Functions:Develop and maintain technology systems, platforms, or tools needed to support data and  reporting Oversee the planning and execution of data discovery, extraction, transformation, storage, validation and  testing Design, execute, and schedule queries or transformations to support reporting and dashboard  needs Review systems and propose solutions to create more efficient or productive processes that support end user  needs Create and maintain documentation of data and reporting process, data structure, and project  updates Partner with technology, supply chain, inventory, and finance teams and participate in solution design  sessions  You... Love to work collaboratively in a group, you have an innate willingness to  dig in and contribute with your team Are driven and motivated by the possibilities ahead Think innovation is critical in a business environment and support others in  creative thinking Pride yourself on the quality of work and are a stickler for the details Naturally challenge yourself and others to  grow REQUIREMENTS ANDQUALIFICATIONSQualifications:2+ years of relevant systems development or analysis experience Knowledge of T-SQL, PL/SQL, Teradata SQL, and DB2 Experience with QlikView or QlikSense preferred VBA, R, Python knowledge is a plus Time management and communication skills Proficient in Excel and Microsoft Suite Computer Science or Information Technology degree preferred Benefits: We  offer an extensive benefits package designed to help you grow,  personally and professionally, to care for your family and to build  a secure future. Depending on your position and your location,  here's a look at what you might be eligible for:Competitive benefits, including medical, dental and vision insurance; tax-free spending accounts;  same-sex domestic partner benefits; commuter benefits; and  more A 401(k) plan and other investment opportunities Paid vacations, holidays and other time-off programs A generous discount on all Williams Sonoma Inc. brands through multiple shopping channels Cross-brand and cross-function career opportunitiesDiscounts on nearby gyms and other local businesses  This position is not eligible for  visa sponsorship.  This role is not eligible  for relocation assistance.  Williams-Sonoma,  Inc. is an Equal Opportunity  Employer.  Williams-Sonoma, Inc. is an Equal  Opportunity Employer.  Williams-Sonoma, Inc.  will consider for employment qualified applicants with criminal  histories in a manner consistent with the requirements of the San  Francisco Fair Chance Ordinance, or other applicable state or local  laws and ordinances."
3125645870 0 93 3 "51 to 200 employees" "IT Services" "$10 to $25 million (USD) per year" " The role of the Data Analyst is also highly collaborative role. The data Analyst works within and across the business in order to understand the businessrsquos functional and data requirements. The Data Analyst with operations and data department senior members in ensuring standards and a collaborative capacity, with key stake holders, in developing detailed business requirement conducting gap analyses, creating business requirement designs. Data Analyst needs to coordinate the data infrastructure, inclusive of data- sourcing, data transformation, data quality, rules execution, reporting and analytics. Identifies, Communicates and endeavors to resolve data gaps that impact the fulfilment of the functional requirements. The Data Analyst also identifies, evaluates, and documents potential data sources in support of project requirements within the assigned business. Responsibilities also include building and operationalize Centre of Excellence processes that ensure timely data-delivery, data quality, production and documentation, Data quality execution, Metrics definition, Maintenance accuracy and relevance of data used within the program. Understand the existing data stores and structures (participate in defining new solutions that meets the business objectives of the program) Work on BRDs (business requirement document) proposing business solutions to given business problems. Regularly interact (in person, email and over phone) with business and technical stake holders locally and globally, including data vendors, for requirement discussions and for developing functional solutions. Ensure asset class protectors across the firm create data quality rules and analyse the data exceptions in a timely manner to ensure proper and facts based reporting to management. Key Skills Poses 7+ years of US based experience of working as a BA preferably in global markets and reference data data analytics domains in a investment Bank or a major global financial services company Data Classification experience Strong Data Modelling experience Strong experience in business analysis and documentation Strong knowledge of Java, SQL on any RDMBS Good Team player"
3126660051 1 155 4.9 "1 to 50 employees" "Computer Hardware & Software" "Unknown / Non-Applicable" "ABOUT US Simon Data was founded in 2015 by a team of successful serial entrepreneurs. We're a data-first marketing platform startup, and we approach our work seriously; we tackle problems in a scrappy and disruptive fashion, yet we build for scale to support our clients at big data volume.  We are the first and only enterprise customer data platform with a fully-integrated marketing cloud. Moving beyond the limitations of both categories, Simon's platform empowers businesses to leverage enterprise-scale big data and machine learning to power customer communications in any channel. Simon's unique approach allows brands to develop incredible personalization capabilities without needing to build and maintain massive bespoke data infrastructure.  Our culture is rooted in organizational transparency, empowering individuals, and an attitude of getting things done. If you want to be a valuable contributor on a team that cultivates these core values we would love to hear from you. The Role: Simon data is looking for someone to join us and build out our Business Intelligence function. As a technology, we empower data driven communication, and we're looking to bring on an internal champion of data driven decision making.  This person will work hand in hand with the executive team & functional leaders to make sure the organization has the data and insights it needs to make smart decisions and continuous improvements. You'll create the infrastructure for our budding business intelligence function that will enable our business to track progress against plan and fluctuations over time. You will own our BI system (Looker); you'll work with you data engineering team to transform and bring the appropriate data into the platform, and will be responsible for creating the right data layer and reporting on top of it.  This will be a fascinating opportunity where you'll set up the BI infrastructure for Simon's internal business operations. Phase two will include client performance data to gain a deep understanding of platform ROI. What You'll do:Build and maintain core data analysis infrastructure to enable everyone at Simon to better understand the business through dataOwn our Looker deployment, including data ingestion, data modeling and reportingWork with our data engineering team to ensure the right data is flowing into Looker from our data warehouses and other first-party data sourcesWork with all functional leads to make sure they have the data, insights, and dashboards necessary to improve team performanceWork with our executive team to ensure we're tracking our business' core operating assumptions and have the data necessary to make effective mission-critical decisionsConduct investigative analyses around key areas (e.g. Sales effectiveness and platform margin) to uncover opportunities to improve business performanceQualifications:4-8 years experience in business intelligence and data analysisStrong analytical, statistical, and troubleshooting skillsExperienced with visualization tools like Looker (preferable), Tableau, any statistical / reporting packagesExpert SQL knowledgeBusiness minded we're looking for someone comfortable bridging data analysis & business impactGreat communication and interpersonal skillsResourceful & an eagerness to roll up sleevesWorking understanding of data pipeline development and data warehouse modelingBonus: Experience setting up BI infrastructure (preferably Looker) from scratchBonus: Experience in SaaS and/or sales analyticsBonus: Experience with DBTBonus: Knowledge of Python or other scripting language"
3126971574 0 81 3.7 "201 to 500 employees" "Social Assistance" "Unknown / Non-Applicable" " Job Description POSITION SUMMARY Make a direct impact on autism research by facilitating access to data from several large, ongoing autism research studies. In collaboration with project managers and coordinators, perform database queries, prepare analysis and summary reports, and regularly prepare data sets for distribution. Work collaboratively and closely with other data analysts, software engineers and scientists. ESSENTIAL FUNCTIONSRESPONSIBILITIES Perform database queries, construct data sets and prepare analysis reports. Prepare and maintain documentation Perform database quality assessments Perform analysis of, and document, business requirements. Assist with application testing and training Perform any other duties or tasks as assigned or required MINIMUM QUALIFICATIONS Education Master's degree in the sciences, mathematics or related field Required Attributes Minimum 3 years experience with SQL Responsive to multiple concurrent requests Ability to prioritize requests Efficient use of time Attention to detail Work to deadlines Desirable Experience Master's degree or higher in the sciences, mathematics or related field. Experience with database design, management and administration. Experience with computer scripting and programming Experience with human-subjects research and understanding of HIPAA Experience with ticketing systems Experience with statistical-analysis approaches Experience with statistical software in RPython THE SIMONS FOUNDATION'S DIVERSITY COMMITMENT Many of the greatest ideas and discoveries come from a diverse mix of minds, backgrounds and experiences, and we are committed to cultivating an inclusive work environment. The Simons Foundation provides equal opportunities to all employees and applicants for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, genetic disposition, neurodiversity, disability, veteran status, or any other protected category under federal, state and local law."
3128725698 0 93 4.1 "1001 to 5000 employees" "Health Care Services & Hospitals" "Unknown / Non-Applicable" " Overview  Business Intelligence Developer  At Hospital for Special Surgery our clinicians and scientists collaborate to deliver the most innovative care. Our specialized focus on orthopedics and rheumatology enables us to help patients get back to what they need and love to do reliably and efficiently. Our patients are overwhelmingly satisfied with the care they receive at our facilities. When you join us, you will become part of this legacy of commitment to the most cutting-edge research and coordinated care.  Our ideal candidate must be happy to develop in SQL but more curious about the data itself and what questions its answering. We are looking for enthusiastic Report Writers who have a strong understanding of data pipelines, ready to work hard, and love what they do. They will work collaboratively across the organization with clinical and operational leaders to pull meaningful data from our Electronic Medical Record.  As a Report Writer You Will Write SQL queries to generate reports from our Electronic Medical RecordDevelop report specifications based on user requirements.Work with engineering teams to enhance data delivery & our self-service data toolsWork with a team of analysts and engineers who love to solve data problems Your Technical Skills and Experience Qualifications 2+ years working with SQL ServerCertification in one or more of the Epic Clarity/Caboodle data models2+ years of ETL (SSIS) experienceExperience with SAP tools, WebI and Universe Designer2+ years of Report/Dashboard Visualization experience (e.g. Tableau)Experience in healthcare a plus About You You are passionate about data and exploring new technologiesYou are a critical thinker who loves solving difficult problemsYou are flexible and a natural team player Education and Certifications MS/BS in Computer Science or related field Other Requirements#LI-JL1SDL2017"
3129503372 1 141 3.9 "201 to 500 employees" "Internet" "Unknown / Non-Applicable" "Type: Full TimeWho we are: We are Dataminr. We deliver real-time, actionable alerts that are derived from vast amounts of publicly available information. Our clients are the first to know about high-impact events and critical breaking information, giving them the opportunity to act faster and stay one step ahead when every second counts. We are a mission-driven company committed to the power of real-time information as a force for good in the world.  Our groundbreaking AI and machine learning technology cuts through the noise in an increasingly complex landscape by detecting, classifying, and determining the significance of public information. Headquartered in NYC, Dataminr has revolutionized the way that global news, finance, public sector, corporate security and PR/communications professionals know and act on critical, relevant information to protect people, assets and brands.  Along the way, we've grown to over 450 talented employees across six global offices, raised over $570 million from leading venture and growth technology investors, and been referred to as the \"super tool of journalists and hedge funds.\" We've received numerous awards and accolades from our clients, including recognition from CNBC as one of the world's 50 most disruptive private technology companies in 2016 and joining Forbes' definitive list of the top 100 private cloud companies in the world, in 2017 and 2018.  A career at Dataminr offers the ability to make a meaningful impact at a rapidly growing tech company with a startup culture, while being supported by the experience of a company founded in 2009. We value ownership, curiosity and drive on an individual level and live these values every day. We empower everyone to have a voice at the table and regularly invest in professional development. Our culture promotes cross team interaction, work-life balance and the sharing of information and ideas because it enables us to do our best work and have fun. Who you are: You're an experienced and technical Senior Business Intelligence Analyst interested in applying your quantitative skills to challenging questions within a data-intensive, information SAAS business that drives innovation across multiple sectors. You have worked closely with senior executives in a highly analytical role (data analysis and visualization, business or marketing analysis, optimization problems) understanding and refining key metrics and their relationships to measure business success. You develop warm relationships with stakeholders and enjoy helping them understand metric trade-offs as you drive influential decisions forward and create impactful change. You excel when you are extracting meaning from complex and big datasets and you have ample technical experience with optimizing SQL, BI platforms, and using Python and R to transform granular event data into aggregated insights [bonus for experience with Spark, SCALA, Redshift, Vertica or Presto]. You communicate your insights both verbally and visually, you are comfortable managing your own work while juggling multiple priorities in a rapidly-growing organization and you naturally build effective partnerships across organizational and functional boundaries in order to deliver high-quality and impactful results. The opportunity: Data Analysts at Dataminr continuously improve the accuracy and efficiency of our analytics and reporting infrastructure. We drive process optimizations forward and provide an analytical framework for the insights that inform product, marketing, sales, and business decisions across the company. This is an opportunity to shape the next generation of our analytics platform including the evaluation of AI features. You'll work to refine what we measure and how we interpret and use that data to inform business decisions. To do this, you'll use a combination of 3rd party and homegrown BI tooling to transform raw data into meaningful insights informed by best practices in data governance and analytical techniques. You'll identify metrics that enable high quality understanding of the performance of the company's key initiatives and then work with our BI and Analytics Engineers to implement the corresponding custom metrics, dashboards and tooling that measure and track performance. You'll work with individual teams to enhance their use of data to improve efficiencies and you'll continually teach what you learn to others.  In the first month, you'll start off by learning the ropes, spending time with different parts of the company to understand how Dataminr works.get up to speed on our company metrics, our data structures and our BI tooling with overview sessions and deep dives with your team.contribute code to production systems. Within 3 months, you'll: Help to plan new metrics and refinements to existing metrics.share responsibility for BI projects with other members of your team.begin to take more of a role in helping others understand our BI strategy. Within 6 months, you'll: own BI initiatives that impact multiple teams.be influential in helping plan the next iterations of our BI tooling.bring new ideas to our engineering and BI processes to help us improve constantly.The way we work: To maintain our momentum, we need a talented, diverse team of people committed to the idea that real-time information can be a force for good in the world. We take initiative, ownership, and are accountable.We work urgently and thoughtfully and are driven to constantly improve.We share knowledge, consider varied perspectives, and assume positive intent.We are commercially minded and deliver measurable results.We maintain a sense of humor and humility.Our offering of competitive benefits and perks include:Competitive compensation package including company equityCompany paid benefits for employees and their dependents, such as medical, dental, vision, disability and lifeFlexible spending account to be used for out-of-pocket medical, transit, parking and dependent care expenses401(k) savings plan with company matchingGenerous leaveDaily catered lunch and kitchen fully stocked with snacks and beveragesDiscounted Gym MembershipDataminr is an equal opportunity and affirmative action employer. Individuals seeking employment at Dataminr are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status.#LI-ID"
3129732418 0 81 2.6 "10000+ employees" "Home Furniture & Housewares Stores" "$5 to $10 billion (USD) per year" "Requisition Number: WE-14779  Area of Interest: Information Technology  Organization: Corporate  Brand/Division: West Elm  Position Type: Full-time JOB DESCRIPTIONWho we are: Born in Brooklyn. At home in the world. west elm has been helping customers express their personal style at home since the launch of our first catalog in 2002. Our home base is nestled down under the Manhattan Bridge in the DUMBO neighborhood of Brooklyn, NY, right above our flagship store. We are a dynamic, fast-paced brand with an exciting growth strategy. We value imagination, diversity and giving people the opportunity to explore, grow and shape our future. We look for innovative, smart and hard-working individuals who enjoy creative thinking and ingenuity. Help us carry out our mission of being a source of inspiration to our customers, creating a global community and tirelessly seeking ways to evolve our brand.  The Supply Chain Optimization team is responsible for the planning of strategic and operational initiatives to drive sales, inventory, and profit objectives. Operating efficient business processes allows our brand flexibility to continue to be an innovator in the field and create new opportunities for the brand and individuals to grow, as well as create customer satisfaction.  The BI Developer impacts the organization by creating and maintaining the foundational data and business reporting to support the analysis of inventory, sales, margin, and profitability data. This role is a key player in ensuring system structure and operations are efficient and timely and users have visibility to business trends. The ideal candidate will align with the brand by bringing creative thinking and innovation to help drive profitable business decisions. As west elm grows and expands in new marketplaces and broadens its footprint, the planning and execution of efficient operational strategies is crucial to maintaining market leadership and customer satisfaction. Essential Functions:Develop and maintain technology systems, platforms, or tools needed to support data and reportingOversee the planning and execution of data discovery, extraction, transformation, storage, validation and testingDesign, execute, and schedule queries or transformations to support reporting and dashboard needsReview systems and propose solutions to create more efficient or productive processes that support end user needsCreate and maintain documentation of data and reporting process, data structure, and project updatesPartner with technology, supply chain, inventory, and finance teams and participate in solution design sessions You... Love to work collaboratively in a group, you have an innate willingness to dig in and contribute with your teamAre driven and motivated by the possibilities aheadThink innovation is critical in a business environment and support others in creative thinkingPride yourself on the quality of work and are a stickler for the detailsNaturally challenge yourself and others to growREQUIREMENTS AND QUALIFICATIONSQualifications:2+ years of relevant systems development or analysis experienceKnowledge of T-SQL, PL/SQL, Teradata SQL, and DB2Experience with QlikView or QlikSense preferredVBA, R, Python knowledge is a plusTime management and communication skillsProficient in Excel and Microsoft SuiteComputer Science or Information Technology degree preferredBenefits: We offer an extensive benefits package designed to help you grow, personally and professionally, to care for your family and to build a secure future. Depending on your position and your location, here's a look at what you might be eligible for: Competitive benefits, including medical, dental and vision insurance; tax-free spending accounts; same-sex domestic partner benefits; commuter benefits; and moreA 401(k) plan and other investment opportunitiesPaid vacations, holidays and other time-off programsA generous discount on all Williams Sonoma Inc. brands through multiple shopping channelsCross-brand and cross-function career opportunitiesDiscounts on nearby gyms and other local businesses This position is not eligible for visa sponsorship.  This role is not eligible for relocation assistance.  Williams-Sonoma, Inc. is an Equal Opportunity Employer.  Williams-Sonoma, Inc. is an Equal Opportunity Employer.  Williams-Sonoma, Inc. will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance, or other applicable state or local laws and ordinances."
